equipment_id,timestamp,temperature,vibration,rpm,run_state
EQ-04,2026-08-01T18:15:00,57.039,1.751,1606.2,RUN
EQ-05,2026-08-01T18:15:00,74.858,2.492,2207.8,RUN
EQ-06,2026-08-01T18:15:00,65.687,2.186,1900.5,RUN
EQ-01,2026-08-01T18:16:00,63.238,2.006,1805.6,RUN
EQ-02,2026-08-01T18:16:00,69.452,2.304,1992.1,RUN
EQ-03,2026-08-01T18:16:00,62.143,1.958,1796.9,RUN
EQ-04,2026-08-01T18:16:00,57.573,1.799,1599.2,RUN
EQ-05,2026-08-01T18:16:00,74.847,2.406,2203.8,RUN
EQ-06,2026-08-01T18:16:00,65.909,2.238,1914.8,RUN
EQ-01,2026-08-01T18:17:00,62.855,2.076,1796.5,RUN
EQ-02,2026-08-01T18:17:00,68.503,2.096,1994.3,RUN
EQ-03,2026-08-01T18:17:00,62.589,2.031,1799.0,RUN
EQ-04,2026-08-01T18:17:00,57.089,1.755,1612.1,RUN
EQ-05,2026-08-01T18:17:00,75.009,2.335,2209.5,RUN
EQ-06,2026-08-01T18:17:00,65.589,2.321,1900.6,RUN
EQ-01,2026-08-01T18:18:00,63.02,2.171,1808.9,RUN
EQ-02,2026-08-01T18:18:00,68.403,2.438,1996.1,RUN
EQ-03,2026-08-01T18:18:00,62.131,2.027,1799.5,RUN
EQ-04,2026-08-01T18:18:00,56.822,1.744,1597.2,RUN
EQ-05,2026-08-01T18:18:00,74.79,2.674,2206.7,RUN
EQ-06,2026-08-01T18:18:00,65.56,2.266,1910.3,RUN
EQ-01,2026-08-01T18:19:00,63.11,1.974,1800.0,RUN
EQ-02,2026-08-01T18:19:00,68.559,2.551,1987.0,RUN
EQ-03,2026-08-01T18:19:00,62.608,1.72,1804.7,RUN
EQ-04,2026-08-01T18:19:00,57.2,1.993,1593.0,RUN
EQ-05,2026-08-01T18:19:00,75.354,2.529,2191.3,RUN
EQ-06,2026-08-01T18:19:00,65.401,2.259,1901.3,RUN
EQ-01,2026-08-01T18:20:00,63.068,1.962,1806.7,RUN
EQ-02,2026-08-01T18:20:00,69.347,2.194,1996.6,RUN
EQ-03,2026-08-01T18:20:00,62.75,2.019,1804.0,RUN
EQ-04,2026-08-01T18:20:00,56.841,1.929,1597.7,RUN
EQ-05,2026-08-01T18:20:00,75.22,2.463,2189.2,RUN
EQ-06,2026-08-01T18:20:00,64.608,2.157,1899.7,RUN
EQ-01,2026-08-01T18:21:00,62.884,1.895,1795.5,RUN
EQ-02,2026-08-01T18:21:00,69.008,2.26,1993.7,RUN
EQ-03,2026-08-01T18:21:00,62.566,1.91,1801.4,RUN
EQ-04,2026-08-01T18:21:00,57.002,1.64,1593.3,RUN
EQ-05,2026-08-01T18:21:00,75.135,2.596,2193.3,RUN
EQ-06,2026-08-01T18:21:00,65.314,2.087,1889.6,RUN
EQ-01,2026-08-01T18:22:00,62.875,2.04,1795.5,RUN
EQ-02,2026-08-01T18:22:00,69.222,2.004,1999.0,RUN
EQ-03,2026-08-01T18:22:00,62.571,1.803,1803.4,RUN
EQ-04,2026-08-01T18:22:00,56.847,1.773,1597.8,RUN
EQ-05,2026-08-01T18:22:00,74.972,2.491,2203.1,RUN
EQ-06,2026-08-01T18:22:00,66.028,2.129,1909.1,RUN
EQ-01,2026-08-01T18:23:00,62.844,1.964,1800.5,RUN
EQ-02,2026-08-01T18:23:00,69.056,2.347,2010.2,RUN
EQ-03,2026-08-01T18:23:00,63.347,2.027,1793.8,RUN
EQ-04,2026-08-01T18:23:00,56.477,1.791,1598.7,RUN
EQ-05,2026-08-01T18:23:00,75.213,2.422,2199.8,RUN
EQ-06,2026-08-01T18:23:00,65.632,2.023,1892.7,RUN
EQ-01,2026-08-01T18:24:00,62.275,1.967,1802.9,RUN
EQ-02,2026-08-01T18:24:00,68.241,1.954,1990.4,RUN
EQ-03,2026-08-01T18:24:00,62.682,2.008,1795.5,RUN
EQ-04,2026-08-01T18:24:00,56.674,1.969,1609.9,RUN
EQ-05,2026-08-01T18:24:00,74.938,2.29,2200.7,RUN
EQ-06,2026-08-01T18:24:00,65.981,1.891,1899.7,RUN
EQ-01,2026-08-01T18:25:00,62.901,1.989,1798.9,RUN
EQ-02,2026-08-01T18:25:00,68.367,2.062,2006.1,RUN
EQ-03,2026-08-01T18:25:00,62.607,2.018,1821.6,RUN
EQ-04,2026-08-01T18:25:00,57.433,1.667,1594.1,RUN
EQ-05,2026-08-01T18:25:00,75.276,2.311,2204.4,RUN
EQ-06,2026-08-01T18:25:00,66.139,2.315,1899.1,RUN
EQ-01,2026-08-01T18:26:00,62.177,2.066,1801.8,RUN
EQ-02,2026-08-01T18:26:00,68.452,2.237,2010.0,RUN
EQ-03,2026-08-01T18:26:00,62.304,2.083,1800.9,RUN
EQ-04,2026-08-01T18:26:00,57.0,1.722,1612.4,RUN
EQ-05,2026-08-01T18:26:00,75.073,2.567,2192.7,RUN
EQ-06,2026-08-01T18:26:00,65.411,2.054,1902.7,RUN
EQ-01,2026-08-01T18:27:00,62.37,1.932,1803.5,RUN
EQ-02,2026-08-01T18:27:00,68.51,2.289,2005.8,RUN
EQ-03,2026-08-01T18:27:00,62.647,1.918,1805.3,RUN
EQ-04,2026-08-01T18:27:00,56.943,1.715,1602.3,RUN
EQ-05,2026-08-01T18:27:00,74.768,2.397,2194.7,RUN
EQ-06,2026-08-01T18:27:00,65.948,2.101,1901.5,RUN
EQ-01,2026-08-01T18:28:00,63.101,1.907,1791.5,RUN
EQ-02,2026-08-01T18:28:00,68.452,2.045,2002.1,RUN
EQ-03,2026-08-01T18:28:00,62.478,1.881,1793.1,RUN
EQ-04,2026-08-01T18:28:00,56.898,1.569,1611.8,RUN
EQ-05,2026-08-01T18:28:00,74.956,2.354,2188.5,RUN
EQ-06,2026-08-01T18:28:00,65.118,2.125,1905.5,RUN
EQ-01,2026-08-01T18:29:00,62.936,2.052,1798.0,RUN
EQ-02,2026-08-01T18:29:00,68.489,2.158,2007.9,RUN
EQ-03,2026-08-01T18:29:00,63.272,1.995,1804.4,RUN
EQ-04,2026-08-01T18:29:00,56.781,1.57,1605.5,RUN
EQ-05,2026-08-01T18:29:00,75.244,2.553,2211.2,RUN
EQ-06,2026-08-01T18:29:00,65.291,2.106,1898.2,RUN
EQ-01,2026-08-01T18:30:00,63.159,1.637,1796.9,RUN
EQ-02,2026-08-01T18:30:00,68.907,2.023,2003.8,RUN
EQ-03,2026-08-01T18:30:00,62.838,1.945,1798.5,RUN
EQ-04,2026-08-01T18:30:00,56.895,1.834,1596.9,RUN
EQ-05,2026-08-01T18:30:00,75.015,2.425,2201.7,RUN
EQ-06,2026-08-01T18:30:00,65.649,2.028,1904.6,RUN
EQ-01,2026-08-01T18:31:00,62.54,1.928,1797.2,RUN
EQ-02,2026-08-01T18:31:00,68.726,2.185,2006.7,RUN
EQ-03,2026-08-01T18:31:00,63.132,2.324,1796.8,RUN
EQ-04,2026-08-01T18:31:00,56.744,1.713,1598.2,RUN
EQ-05,2026-08-01T18:31:00,74.673,2.411,2204.9,RUN
EQ-06,2026-08-01T18:31:00,65.708,1.997,1901.9,RUN
EQ-01,2026-08-01T18:32:00,62.228,1.862,1802.4,RUN
EQ-02,2026-08-01T18:32:00,69.102,2.127,2000.7,RUN
EQ-03,2026-08-01T18:32:00,62.704,1.981,1810.6,RUN
EQ-04,2026-08-01T18:32:00,56.961,1.83,1599.3,RUN
EQ-05,2026-08-01T18:32:00,75.666,2.299,2197.9,RUN
EQ-06,2026-08-01T18:32:00,65.719,1.877,1897.0,RUN
EQ-01,2026-08-01T18:33:00,62.544,2.144,1797.0,RUN
EQ-02,2026-08-01T18:33:00,68.76,2.147,1993.6,RUN
EQ-03,2026-08-01T18:33:00,63.064,1.996,1809.2,RUN
EQ-04,2026-08-01T18:33:00,56.499,1.609,1598.0,RUN
EQ-05,2026-08-01T18:33:00,74.808,2.325,2205.6,RUN
EQ-06,2026-08-01T18:33:00,66.262,2.143,1904.3,RUN
EQ-01,2026-08-01T18:34:00,62.66,1.947,1788.0,RUN
EQ-02,2026-08-01T18:34:00,68.432,2.301,2007.0,RUN
EQ-03,2026-08-01T18:34:00,62.274,1.89,1799.8,RUN
EQ-04,2026-08-01T18:34:00,57.106,1.665,1609.8,RUN
EQ-05,2026-08-01T18:34:00,74.975,2.467,2191.9,RUN
EQ-06,2026-08-01T18:34:00,66.147,2.293,1911.0,RUN
EQ-01,2026-08-01T18:35:00,62.649,1.933,1798.6,RUN
EQ-02,2026-08-01T18:35:00,68.731,2.257,2015.7,RUN
EQ-03,2026-08-01T18:35:00,62.708,1.87,1801.5,RUN
EQ-04,2026-08-01T18:35:00,56.834,1.75,1598.0,RUN
EQ-05,2026-08-01T18:35:00,74.939,2.455,2202.9,RUN
EQ-06,2026-08-01T18:35:00,65.726,2.144,1907.7,RUN
EQ-01,2026-08-01T18:36:00,63.014,1.994,1793.6,RUN
EQ-02,2026-08-01T18:36:00,68.132,2.29,1998.0,RUN
EQ-03,2026-08-01T18:36:00,62.313,1.794,1797.7,RUN
EQ-04,2026-08-01T18:36:00,56.407,1.622,1588.9,RUN
EQ-05,2026-08-01T18:36:00,75.674,2.421,2198.8,RUN
EQ-06,2026-08-01T18:36:00,65.602,2.016,1904.4,RUN
EQ-01,2026-08-01T18:37:00,62.487,1.929,1803.0,RUN
EQ-02,2026-08-01T18:37:00,67.849,2.207,2000.1,RUN
EQ-03,2026-08-01T18:37:00,62.46,1.953,1793.2,RUN
EQ-04,2026-08-01T18:37:00,56.75,1.765,1598.7,RUN
EQ-05,2026-08-01T18:37:00,74.905,2.654,2201.9,RUN
EQ-06,2026-08-01T18:37:00,66.075,2.074,1899.5,RUN
EQ-01,2026-08-01T18:38:00,62.733,1.952,1804.8,RUN
EQ-02,2026-08-01T18:38:00,68.879,2.309,2000.7,RUN
EQ-03,2026-08-01T18:38:00,62.625,1.967,1800.6,RUN
EQ-04,2026-08-01T18:38:00,56.711,1.763,1598.7,RUN
EQ-05,2026-08-01T18:38:00,75.243,2.463,2199.5,RUN
EQ-06,2026-08-01T18:38:00,65.416,2.17,1882.1,RUN
EQ-01,2026-08-01T18:39:00,62.261,2.012,1787.0,RUN
EQ-02,2026-08-01T18:39:00,69.007,2.219,1991.2,RUN
EQ-03,2026-08-01T18:39:00,62.272,2.123,1801.5,RUN
EQ-04,2026-08-01T18:39:00,57.196,1.752,1598.6,RUN
EQ-05,2026-08-01T18:39:00,75.247,2.509,2202.3,RUN
EQ-06,2026-08-01T18:39:00,65.75,2.193,1896.3,RUN
EQ-01,2026-08-01T18:40:00,62.761,1.949,1795.4,RUN
EQ-02,2026-08-01T18:40:00,68.672,2.164,1994.9,RUN
EQ-03,2026-08-01T18:40:00,62.091,1.961,1806.3,RUN
EQ-04,2026-08-01T18:40:00,56.781,1.636,1600.5,RUN
EQ-05,2026-08-01T18:40:00,74.529,2.314,2188.6,RUN
EQ-06,2026-08-01T18:40:00,65.057,2.02,1898.4,RUN
EQ-01,2026-08-01T18:41:00,62.601,1.948,1802.1,RUN
EQ-02,2026-08-01T18:41:00,68.507,2.291,2001.8,RUN
EQ-03,2026-08-01T18:41:00,62.944,1.942,1803.6,RUN
EQ-04,2026-08-01T18:41:00,56.561,1.941,1601.7,RUN
EQ-05,2026-08-01T18:41:00,75.499,2.445,2195.4,RUN
EQ-06,2026-08-01T18:41:00,65.666,1.966,1897.3,RUN
EQ-01,2026-08-01T18:42:00,62.334,1.879,1791.5,RUN
EQ-02,2026-08-01T18:42:00,68.17,2.172,1999.4,RUN
EQ-03,2026-08-01T18:42:00,62.008,2.019,1794.1,RUN
EQ-04,2026-08-01T18:42:00,56.135,1.655,1609.2,RUN
EQ-05,2026-08-01T18:42:00,74.991,2.437,2203.9,RUN
EQ-06,2026-08-01T18:42:00,66.408,1.988,1895.1,RUN
EQ-01,2026-08-01T18:43:00,62.51,1.862,1804.7,RUN
EQ-02,2026-08-01T18:43:00,69.045,2.183,2000.1,RUN
EQ-03,2026-08-01T18:43:00,63.184,1.977,1787.8,RUN
EQ-04,2026-08-01T18:43:00,56.625,1.779,1603.4,RUN
EQ-05,2026-08-01T18:43:00,74.934,2.399,2210.9,RUN
EQ-06,2026-08-01T18:43:00,66.004,2.166,1905.1,RUN
EQ-01,2026-08-01T18:44:00,62.524,2.007,1806.3,RUN
EQ-02,2026-08-01T18:44:00,68.805,2.351,2000.2,RUN
EQ-03,2026-08-01T18:44:00,62.303,2.104,1798.1,RUN
EQ-04,2026-08-01T18:44:00,57.237,1.78,1587.3,RUN
EQ-05,2026-08-01T18:44:00,75.042,2.718,2195.1,RUN
EQ-06,2026-08-01T18:44:00,65.688,1.942,1893.7,RUN
EQ-01,2026-08-01T18:45:00,62.491,2.037,1799.0,RUN
EQ-02,2026-08-01T18:45:00,68.731,2.34,1999.3,RUN
EQ-03,2026-08-01T18:45:00,62.783,2.161,1792.3,RUN
EQ-04,2026-08-01T18:45:00,56.983,1.804,1593.3,RUN
EQ-05,2026-08-01T18:45:00,75.677,2.441,2203.9,RUN
EQ-06,2026-08-01T18:45:00,65.855,2.004,1898.3,RUN
EQ-01,2026-08-01T18:46:00,63.202,1.829,1795.4,RUN
EQ-02,2026-08-01T18:46:00,68.624,2.187,1995.4,RUN
EQ-03,2026-08-01T18:46:00,62.8,1.984,1799.4,RUN
EQ-04,2026-08-01T18:46:00,56.514,1.634,1598.0,RUN
EQ-05,2026-08-01T18:46:00,74.921,2.498,2203.5,RUN
EQ-06,2026-08-01T18:46:00,65.002,2.098,1907.1,RUN
EQ-01,2026-08-01T18:47:00,62.543,2.091,1786.1,RUN
EQ-02,2026-08-01T18:47:00,68.458,2.328,2002.6,RUN
EQ-03,2026-08-01T18:47:00,62.191,1.872,1802.7,RUN
EQ-04,2026-08-01T18:47:00,56.752,1.833,1604.2,RUN
EQ-05,2026-08-01T18:47:00,74.99,2.534,2201.5,RUN
EQ-06,2026-08-01T18:47:00,65.817,2.311,1916.5,RUN
EQ-01,2026-08-01T18:48:00,62.489,2.092,1804.9,RUN
EQ-02,2026-08-01T18:48:00,68.229,2.069,2002.0,RUN
EQ-03,2026-08-01T18:48:00,62.735,1.971,1802.0,RUN
EQ-04,2026-08-01T18:48:00,56.839,1.716,1602.1,RUN
EQ-05,2026-08-01T18:48:00,75.196,2.447,2209.0,RUN
EQ-06,2026-08-01T18:48:00,65.625,2.041,1902.4,RUN
EQ-01,2026-08-01T18:49:00,61.837,2.117,1812.0,RUN
EQ-02,2026-08-01T18:49:00,68.703,2.188,1994.7,RUN
EQ-03,2026-08-01T18:49:00,62.631,2.013,1797.4,RUN
EQ-04,2026-08-01T18:49:00,57.356,1.864,1593.8,RUN
EQ-05,2026-08-01T18:49:00,75.003,2.463,2196.9,RUN
EQ-06,2026-08-01T18:49:00,66.013,2.202,1887.5,RUN
EQ-01,2026-08-01T18:50:00,62.254,2.036,1810.8,RUN
EQ-02,2026-08-01T18:50:00,68.423,2.133,2002.5,RUN
EQ-03,2026-08-01T18:50:00,62.788,1.826,1802.5,RUN
EQ-04,2026-08-01T18:50:00,56.805,1.908,1603.9,RUN
EQ-05,2026-08-01T18:50:00,75.307,2.562,2205.4,RUN
EQ-06,2026-08-01T18:50:00,65.734,1.949,1903.4,RUN
EQ-01,2026-08-01T18:51:00,62.471,2.076,1798.8,RUN
EQ-02,2026-08-01T18:51:00,68.459,2.223,1996.3,RUN
EQ-03,2026-08-01T18:51:00,62.987,1.953,1808.5,RUN
EQ-04,2026-08-01T18:51:00,56.614,1.806,1603.7,RUN
EQ-05,2026-08-01T18:51:00,75.052,2.303,2198.9,RUN
EQ-06,2026-08-01T18:51:00,65.16,2.074,1908.3,RUN
EQ-01,2026-08-01T18:52:00,62.32,2.262,1793.4,RUN
EQ-02,2026-08-01T18:52:00,69.205,2.311,2003.9,RUN
EQ-03,2026-08-01T18:52:00,62.844,1.808,1802.5,RUN
EQ-04,2026-08-01T18:52:00,56.918,1.731,1606.6,RUN
EQ-05,2026-08-01T18:52:00,75.3,2.653,2209.2,RUN
EQ-06,2026-08-01T18:52:00,66.126,1.897,1901.5,RUN
EQ-01,2026-08-01T18:53:00,63.039,1.964,1805.0,RUN
EQ-02,2026-08-01T18:53:00,68.583,2.29,1999.7,RUN
EQ-03,2026-08-01T18:53:00,62.252,2.038,1802.3,RUN
EQ-04,2026-08-01T18:53:00,57.014,1.992,1597.1,RUN
EQ-05,2026-08-01T18:53:00,75.121,2.511,2196.3,RUN
EQ-06,2026-08-01T18:53:00,65.485,2.135,1909.7,RUN
EQ-01,2026-08-01T18:54:00,62.494,1.875,1799.2,RUN
EQ-02,2026-08-01T18:54:00,67.738,2.273,2002.4,RUN
EQ-03,2026-08-01T18:54:00,62.505,1.855,1796.9,RUN
EQ-04,2026-08-01T18:54:00,57.054,1.85,1604.3,RUN
EQ-05,2026-08-01T18:54:00,74.949,2.646,2201.2,RUN
EQ-06,2026-08-01T18:54:00,66.198,2.022,1902.4,RUN
EQ-01,2026-08-01T18:55:00,62.999,1.816,1802.9,RUN
EQ-02,2026-08-01T18:55:00,68.405,2.239,2001.1,RUN
EQ-03,2026-08-01T18:55:00,62.26,1.949,1801.1,RUN
EQ-04,2026-08-01T18:55:00,57.044,1.706,1601.6,RUN
EQ-05,2026-08-01T18:55:00,75.263,2.545,2191.7,RUN
EQ-06,2026-08-01T18:55:00,65.487,2.132,1903.8,RUN
EQ-01,2026-08-01T18:56:00,62.566,2.211,1801.8,RUN
EQ-02,2026-08-01T18:56:00,68.238,2.204,1999.7,RUN
EQ-03,2026-08-01T18:56:00,62.343,1.969,1809.3,RUN
EQ-04,2026-08-01T18:56:00,57.529,1.663,1590.9,RUN
EQ-05,2026-08-01T18:56:00,75.164,2.254,2195.7,RUN
EQ-06,2026-08-01T18:56:00,65.212,2.021,1905.2,RUN
EQ-01,2026-08-01T18:57:00,62.554,2.212,1800.6,RUN
EQ-02,2026-08-01T18:57:00,68.536,2.367,2002.0,RUN
EQ-03,2026-08-01T18:57:00,62.712,1.833,1799.8,RUN
EQ-04,2026-08-01T18:57:00,56.353,1.845,1605.1,RUN
EQ-05,2026-08-01T18:57:00,74.828,2.361,2209.4,RUN
EQ-06,2026-08-01T18:57:00,65.133,2.274,1898.1,RUN
EQ-01,2026-08-01T18:58:00,62.506,1.889,1806.2,RUN
EQ-02,2026-08-01T18:58:00,68.083,2.037,2005.1,RUN
EQ-03,2026-08-01T18:58:00,62.749,1.993,1798.2,RUN
EQ-04,2026-08-01T18:58:00,56.726,1.76,1600.4,RUN
EQ-05,2026-08-01T18:58:00,74.633,2.418,2197.3,RUN
EQ-06,2026-08-01T18:58:00,65.011,2.071,1900.4,RUN
EQ-01,2026-08-01T18:59:00,62.535,1.913,1806.4,RUN
EQ-02,2026-08-01T18:59:00,68.729,2.143,2000.7,RUN
EQ-03,2026-08-01T18:59:00,62.737,1.859,1807.5,RUN
EQ-04,2026-08-01T18:59:00,56.764,1.668,1603.8,RUN
EQ-05,2026-08-01T18:59:00,74.944,2.289,2198.1,RUN
EQ-06,2026-08-01T18:59:00,65.8,2.073,1901.2,RUN
EQ-01,2026-08-01T19:00:00,63.131,1.961,1796.9,RUN
EQ-02,2026-08-01T19:00:00,68.47,2.272,2000.6,RUN
EQ-03,2026-08-01T19:00:00,62.63,2.167,1799.2,RUN
EQ-04,2026-08-01T19:00:00,56.315,1.81,1586.8,RUN
EQ-05,2026-08-01T19:00:00,75.295,2.444,2205.6,RUN
EQ-06,2026-08-01T19:00:00,65.365,2.05,1897.9,RUN
EQ-01,2026-08-01T19:01:00,61.714,2.147,1794.5,RUN
EQ-02,2026-08-01T19:01:00,68.403,2.406,1997.9,RUN
EQ-03,2026-08-01T19:01:00,62.68,2.148,1803.8,RUN
EQ-04,2026-08-01T19:01:00,56.37,1.65,1599.1,RUN
EQ-05,2026-08-01T19:01:00,74.507,2.323,2195.2,RUN
EQ-06,2026-08-01T19:01:00,65.794,2.124,1894.9,RUN
EQ-01,2026-08-01T19:02:00,61.822,1.846,1785.0,RUN
EQ-02,2026-08-01T19:02:00,68.619,2.181,1989.1,RUN
EQ-03,2026-08-01T19:02:00,62.363,2.13,1801.5,RUN
EQ-04,2026-08-01T19:02:00,56.666,1.81,1596.3,RUN
EQ-05,2026-08-01T19:02:00,74.808,2.428,2199.9,RUN
EQ-06,2026-08-01T19:02:00,65.216,2.141,1907.1,RUN
EQ-01,2026-08-01T19:03:00,62.328,1.764,1797.9,RUN
EQ-02,2026-08-01T19:03:00,68.536,2.192,2000.2,RUN
EQ-03,2026-08-01T19:03:00,62.991,2.007,1803.4,RUN
EQ-04,2026-08-01T19:03:00,56.625,1.832,1607.2,RUN
EQ-05,2026-08-01T19:03:00,74.836,2.361,2198.0,RUN
EQ-06,2026-08-01T19:03:00,65.694,2.01,1901.6,RUN
EQ-01,2026-08-01T19:04:00,62.52,2.26,1793.4,RUN
EQ-02,2026-08-01T19:04:00,68.511,2.068,1992.4,RUN
EQ-03,2026-08-01T19:04:00,62.748,2.03,1805.3,RUN
EQ-04,2026-08-01T19:04:00,56.569,1.698,1598.5,RUN
EQ-05,2026-08-01T19:04:00,75.213,2.442,2201.9,RUN
EQ-06,2026-08-01T19:04:00,65.436,2.084,1902.7,RUN
EQ-01,2026-08-01T19:05:00,62.752,2.037,1802.5,RUN
EQ-02,2026-08-01T19:05:00,68.476,2.158,1996.6,RUN
EQ-03,2026-08-01T19:05:00,62.503,1.968,1807.9,RUN
EQ-04,2026-08-01T19:05:00,56.117,1.84,1600.3,RUN
EQ-05,2026-08-01T19:05:00,74.464,2.608,2203.8,RUN
EQ-06,2026-08-01T19:05:00,65.487,2.159,1898.3,RUN
EQ-01,2026-08-01T19:06:00,62.672,2.055,1798.0,RUN
EQ-02,2026-08-01T19:06:00,68.544,2.308,1994.8,RUN
EQ-03,2026-08-01T19:06:00,62.901,2.054,1806.6,RUN
EQ-04,2026-08-01T19:06:00,56.349,1.708,1598.8,RUN
EQ-05,2026-08-01T19:06:00,75.205,2.375,2200.8,RUN
EQ-06,2026-08-01T19:06:00,65.719,2.282,1907.8,RUN
EQ-01,2026-08-01T19:07:00,62.369,1.975,1798.6,RUN
EQ-02,2026-08-01T19:07:00,68.667,2.412,1995.7,RUN
EQ-03,2026-08-01T19:07:00,62.323,2.186,1809.0,RUN
EQ-04,2026-08-01T19:07:00,56.537,1.795,1602.4,RUN
EQ-05,2026-08-01T19:07:00,74.61,2.491,2187.8,RUN
EQ-06,2026-08-01T19:07:00,65.884,2.221,1903.6,RUN
EQ-01,2026-08-01T19:08:00,62.856,2.056,1804.9,RUN
EQ-02,2026-08-01T19:08:00,68.62,2.188,1996.1,RUN
EQ-03,2026-08-01T19:08:00,62.541,1.872,1798.8,RUN
EQ-04,2026-08-01T19:08:00,56.646,1.612,1600.2,RUN
EQ-05,2026-08-01T19:08:00,74.852,2.357,2199.4,RUN
EQ-06,2026-08-01T19:08:00,65.684,2.158,1907.1,RUN
EQ-01,2026-08-01T19:09:00,62.856,1.818,1802.4,RUN
EQ-02,2026-08-01T19:09:00,68.934,2.127,2002.9,RUN
EQ-03,2026-08-01T19:09:00,62.809,2.042,1793.1,RUN
EQ-04,2026-08-01T19:09:00,56.828,1.809,1596.8,RUN
EQ-05,2026-08-01T19:09:00,75.133,2.53,2196.2,RUN
EQ-06,2026-08-01T19:09:00,66.028,2.26,1902.4,RUN
EQ-01,2026-08-01T19:10:00,62.556,1.899,1799.3,RUN
EQ-02,2026-08-01T19:10:00,68.344,2.231,2002.0,RUN
EQ-03,2026-08-01T19:10:00,62.065,1.784,1799.4,RUN
EQ-04,2026-08-01T19:10:00,56.63,1.927,1603.0,RUN
EQ-05,2026-08-01T19:10:00,75.364,2.387,2191.9,RUN
EQ-06,2026-08-01T19:10:00,64.914,1.957,1895.6,RUN
EQ-01,2026-08-01T19:11:00,62.825,2.013,1810.1,RUN
EQ-02,2026-08-01T19:11:00,68.615,2.029,2000.7,RUN
EQ-03,2026-08-01T19:11:00,63.266,1.94,1817.6,RUN
EQ-04,2026-08-01T19:11:00,56.484,1.619,1600.0,RUN
EQ-05,2026-08-01T19:11:00,75.235,2.515,2182.1,RUN
EQ-06,2026-08-01T19:11:00,65.14,2.271,1901.4,RUN
EQ-01,2026-08-01T19:12:00,62.579,1.727,1804.4,RUN
EQ-02,2026-08-01T19:12:00,69.384,2.371,2007.3,RUN
EQ-03,2026-08-01T19:12:00,62.278,1.982,1799.7,RUN
EQ-04,2026-08-01T19:12:00,56.838,1.887,1597.4,RUN
EQ-05,2026-08-01T19:12:00,74.63,2.235,2195.0,RUN
EQ-06,2026-08-01T19:12:00,65.285,2.121,1896.2,RUN
EQ-01,2026-08-01T19:13:00,62.283,1.964,1797.5,RUN
EQ-02,2026-08-01T19:13:00,68.51,2.075,2018.4,RUN
EQ-03,2026-08-01T19:13:00,62.321,2.027,1789.1,RUN
EQ-04,2026-08-01T19:13:00,56.799,1.731,1597.7,RUN
EQ-05,2026-08-01T19:13:00,74.495,2.305,2208.6,RUN
EQ-06,2026-08-01T19:13:00,65.681,2.039,1905.3,RUN
EQ-01,2026-08-01T19:14:00,62.72,1.956,1797.8,RUN
EQ-02,2026-08-01T19:14:00,68.519,2.26,2003.0,RUN
EQ-03,2026-08-01T19:14:00,62.483,2.07,1816.3,RUN
EQ-04,2026-08-01T19:14:00,56.38,1.906,1605.0,RUN
EQ-05,2026-08-01T19:14:00,75.478,2.526,2202.1,RUN
EQ-06,2026-08-01T19:14:00,64.94,2.073,1897.5,RUN
EQ-01,2026-08-01T19:15:00,62.511,1.964,1804.7,RUN
EQ-02,2026-08-01T19:15:00,68.074,2.259,2005.4,RUN
EQ-03,2026-08-01T19:15:00,62.731,2.146,1801.5,RUN
EQ-04,2026-08-01T19:15:00,57.388,2.007,1602.1,RUN
EQ-05,2026-08-01T19:15:00,74.369,2.616,2204.9,RUN
EQ-06,2026-08-01T19:15:00,65.091,2.211,1901.6,RUN
EQ-01,2026-08-01T19:16:00,62.469,1.934,1801.2,RUN
EQ-02,2026-08-01T19:16:00,68.263,2.298,2001.7,RUN
EQ-03,2026-08-01T19:16:00,62.761,1.821,1795.3,RUN
EQ-04,2026-08-01T19:16:00,55.899,1.81,1592.0,RUN
EQ-05,2026-08-01T19:16:00,75.41,2.582,2200.4,RUN
EQ-06,2026-08-01T19:16:00,65.584,2.059,1897.6,RUN
EQ-01,2026-08-01T19:17:00,62.98,1.88,1793.3,RUN
EQ-02,2026-08-01T19:17:00,68.471,2.254,2003.9,RUN
EQ-03,2026-08-01T19:17:00,62.989,2.094,1793.4,RUN
EQ-04,2026-08-01T19:17:00,56.925,1.865,1599.8,RUN
EQ-05,2026-08-01T19:17:00,75.144,2.494,2208.3,RUN
EQ-06,2026-08-01T19:17:00,65.281,2.119,1896.9,RUN
EQ-01,2026-08-01T19:18:00,61.603,1.781,1805.4,RUN
EQ-02,2026-08-01T19:18:00,68.691,2.223,1990.3,RUN
EQ-03,2026-08-01T19:18:00,62.438,2.206,1801.2,RUN
EQ-04,2026-08-01T19:18:00,57.007,1.844,1609.3,RUN
EQ-05,2026-08-01T19:18:00,75.11,2.388,2201.1,RUN
EQ-06,2026-08-01T19:18:00,64.82,2.161,1899.5,RUN
EQ-01,2026-08-01T19:19:00,61.96,2.017,1807.5,RUN
EQ-02,2026-08-01T19:19:00,68.728,2.274,1983.8,RUN
EQ-03,2026-08-01T19:19:00,62.572,1.944,1804.9,RUN
EQ-04,2026-08-01T19:19:00,57.048,1.915,1596.1,RUN
EQ-05,2026-08-01T19:19:00,75.059,2.315,2202.7,RUN
EQ-06,2026-08-01T19:19:00,65.587,2.214,1904.7,RUN
EQ-01,2026-08-01T19:20:00,62.037,1.964,1807.1,RUN
